date,selected_method,tag_summary,net_return,benchmark_return,net_active_return,turnover,cost,max_industry_weight,size_exposure,switch,weight_lingxi,weight_lingxi_pitnorm,weight_lingxi_pitnorm_gate_return_floor
2023-01-03,lingxi_pitnorm,balanced,0.008196751569466792,0.00821538720174238,-1.863563227558901e-05,0.5,0.0005,0.30000000000000004,0.2011828270210536,0.0,0.0,1.0,0.0
2023-01-04,lingxi_pitnorm,balanced,0.010163238956193362,0.0045588761782011855,0.005604362777992177,0.5,0.0005,0.5,0.6417346069299654,0.0,0.0,1.0,0.0
2023-01-05,lingxi_pitnorm,balanced,0.006424949304847997,0.004385782371508789,0.0020391669333392074,0.30000000000000004,0.00030000000000000003,0.4,0.9629121501424329,0.0,0.0,1.0,0.0
2023-01-06,lingxi_pitnorm,balanced,0.013956855592647048,0.008238818002468312,0.005718037590178736,0.2,0.0002,0.30000000000000004,0.9273548742620932,0.0,0.0,1.0,0.0
2023-01-09,lingxi_pitnorm,balanced,0.009805871996205662,0.0056391256081426335,0.004166746388063029,0.2,0.0002,0.5,0.7436716998737793,0.0,0.0,1.0,0.0
2023-01-10,lingxi_pitnorm,balanced,0.006647243984863079,0.0024825048025390183,0.004164739182324061,0.2,0.0002,0.30000000000000004,0.8301289071000646,0.0,0.0,1.0,0.0
2023-01-11,lingxi_pitnorm,selective_alpha,0.004900774865969933,0.0030209750025004603,0.0018797998634694727,0.0,0.0,0.30000000000000004,0.8721198896001994,0.0,0.0,1.0,0.0
2023-01-12,lingxi,risk_on_trend,0.00493251670055878,0.0015182626552062092,0.003414254045352571,0.0,0.0,0.30000000000000004,0.8683517457857448,1.0,1.0,0.0,0.0
2023-01-13,lingxi,selective_alpha,0.0030011384215253224,0.002771655976465298,0.00022948244506002446,0.1,0.0001,0.30000000000000004,0.935502938080429,0.0,1.0,0.0,0.0
2023-01-16,lingxi,risk_on_trend,0.006023155916632641,0.007273301838545731,-0.0012501459219130904,0.0,0.0,0.30000000000000004,0.82484245393929,0.0,1.0,0.0,0.0
2023-01-17,lingxi,risk_on_trend,0.011922830731139346,0.011127039250105263,0.0007957914810340829,0.1,0.0001,0.4,0.9638169403093713,0.0,1.0,0.0,0.0
2023-01-18,lingxi,risk_on_trend,0.0004388750305668432,0.005610473219510356,-0.005171598188943512,0.0,0.0,0.4,0.8598095475551268,0.0,1.0,0.0,0.0
2023-01-19,lingxi,risk_on_trend,0.0012535624548468771,0.0033449539224207495,-0.0020913914675738726,0.1,0.0001,0.30000000000000004,0.9951920105990126,0.0,1.0,0.0,0.0
